-1208 1100 15980 -137 1041 -26
-1492 1048 15924 -308 -65 -9
-1432 1044 16040 -295 -222 40
-1256 1064 15928 -44 1330 1
-1412 1128 15940 -294 -85 14
-1324 1016 15960 -283 -15 9
-2112 1552 16072 -87 1957 1281
-1528 1300 15840 -367 -387 1094
-1212 1104 15876 -232 221 206
-1272 1056 15912 -454 -425 3
-1272 1088 15996 -308 168 321
-1220 1040 15996 -260 0 64
-1444 1176 15740 -192 557 261
-1132 992 15904 -491 -584 -5
-1260 908 15848 -410 61 -10
-1192 1096 15976 -101 854 17
-1256 1108 15916 -172 254 53
-1156 1192 15888 -294 406 14
-1280 1012 15944 -292 267 -15
-1160 992 16060 -391 -6 -10
-1200 1056 15864 -308 -18 0
-1192 1076 16032 -426 59 -29
-1148 1032 15980 -388 2 -12
-1080 1024 16024 -427 61 -10
-1256 952 16020 -239 288 19
-1136 1004 15944 -155 451 21
-1248 864 16104 -176 588 37
-1188 968 16036 -272 258 42
-1284 1012 16152 -275 183 28
-1216 980 16060 -302 -27 -23
-1228 1088 16000 -168 467 27
-1148 992 15884 -345 -33 2
-1144 972 15852 -253 547 -9
-1360 960 15812 -225 690 11
-1396 944 16000 -329 142 29
-1308 1056 15828 -454 66 -61
-1400 1072 15984 -419 112 -51
-1288 916 15940 -134 528 -69
-1180 1016 16004 -326 34 -275
-1384 980 16040 -143 299 0
-1344 944 16016 -420 -197 -73
-1164 968 16012 -388 75 -9
-1156 828 16144 -343 38 -23
-1260 816 16028 -333 238 -7
-1184 964 15808 -435 71 -12
-1428 688 16072 -459 -286 -52
-1316 856 16144 -237 70 -2
-1272 772 15940 -344 276 -26
-1232 912 15880 -239 239 17
-1196 768 15980 -121 198 16
-1060 1140 15864 245 611 59
-1280 784 16212 -253 253 48
-1704 1328 15412 580 2755 1684
-1508 1004 15840 -90 555 63
-1468 952 16060 36 -9 -106
-1248 708 15916 -32 97 -179
-1492 1096 16168 31 -55 33
-1176 928 15764 -262 -503 2
-1108 1084 15792 -81 972 -13
-1560 1132 16228 -337 -574 9
-1100 956 16076 -110 816 -4
-1184 1032 15920 -346 -449 33
-1432 1068 15996 -195 244 8
-1120 1112 15832 -198 328 19
-1272 1040 15968 -247 78 8
-1280 1100 16132 -178 353 20
-1284 1076 15876 -224 176 21
-1288 1148 16048 -228 211 -16
-1348 1136 15744 -179 800 -7
-1736 1012 16308 -372 -962 -1
-1164 972 15876 -68 1257 -10
-1224 1068 15988 -322 -535 18
-1208 1092 16160 -228 -77 4
-1144 960 16024 -122 849 -5
-1140 1060 15992 -250 116 13
-1420 1092 16140 -119 890 34
-1224 1100 15780 -267 -26 28
-1072 1072 15784 -110 110 30
-1132 1120 15952 -246 309 5
-1228 936 16236 -124 955 -13
-1252 1152 15940 -245 184 -1
-1224 1144 16104 -265 34 15
-1144 1032 15832 -254 -51 -24
-1196 1080 15808 -202 329 -5
-1224 1180 15856 -219 464 -2
-1244 1168 15912 -257 239 10
-1288 1012 15984 -236 198 13
-1272 1132 16076 -221 -62 23
-1020 1132 16076 -237 260 55
-1220 1112 15976 -224 479 229
-1256 1000 15968 -112 986 173
-1196 1020 15916 -240 326 -76
-1372 1016 15856 -219 211 -53
-1620 1168 16012 -302 -63 -451
-1148 1128 15960 -156 905 -870
-1380 1040 16008 -279 -119 -835
-1472 1128 15944 -274 178 -233
-1372 1152 16040 -271 79 -188
-1556 1140 15824 -368 -62 -955
-1064 1164 16016 -491 285 -538
-1688 840 15120 647 -56 -340
-1368 1004 15960 -306 201 11
-1340 1040 15956 -190 222 42
-1428 908 15984 -309 176 -23
-1276 1028 15788 -194 274 13
-1380 984 15956 -263 311 -8
-1428 1000 16004 -200 165 12
-1364 952 15848 -182 206 19
-1416 992 15804 -112 203 42
-1380 1092 16024 -227 160 23
-1412 984 16016 -147 -24 50
-1388 1260 16080 -80 7 783
-1164 1024 16092 -30 -505 987
-1040 980 15932 -157 491 14
-1296 1100 15972 -174 520 -331
-1392 1080 15928 -168 994 -177
-1788 908 15924 -240 423 -678
-1424 1160 15920 -310 163 -839
-1432 864 16264 -1144 267 -42
-1560 1008 16108 -1792 553 -653
-1052 840 15900 -2379 -36 -680
-1584 308 16000 -3440 414 -106
-1396 16 15996 -3544 316 -149
-1428 -32 16248 -4054 850 816
-1952 -1128 15900 -4580 175 92
-1404 -1612 15164 -2285 -36 -107
-1292 -1260 15904 -1342 290 187
-1836 -1652 15880 -2318 693 157
-1508 -1884 16048 -2363 158 182
-1668 -2180 16172 -3167 386 -332
-1604 -2660 15492 -3690 90 209
-1576 -2904 15640 -3280 678 375
-1616 -3572 15764 -4503 372 553
-1844 -4128 15132 -4200 210 315
-1676 -4348 15388 -2878 -53 28
-1636 -4616 15400 -2930 161 -231
-1740 -5020 15300 -3308 146 100
-1732 -5476 14712 -2141 278 -281
-1656 -5532 15032 -1991 -18 -333
-1648 -5932 14864 -1283 73 -141
-1484 -6052 14728 -1561 226 -152
-1608 -5884 14936 -1518 -74 -153
-1700 -6296 15040 -2127 129 -443
-1524 -6384 14556 -2464 -234 -746
-1212 -6728 14480 -1658 419 234
-1872 -6776 14872 -2685 48 -92
-1344 -7392 14068 -2656 -187 -400
-1392 -7300 14568 -1792 230 -151
-1428 -7824 14140 -2604 172 -135
-1220 -7976 13900 -1741 277 41
-1352 -8236 13932 -2296 167 -356
-1272 -8120 13752 -2340 360 3
-1464 -8736 13920 -2471 28 90
-1444 -8736 13320 -1375 355 -29
-1424 -8812 13648 -1896 70 -290
-1316 -9052 13384 -1586 207 -439
-1276 -9172 13004 -1181 201 -195
-1196 -9340 13096 -1554 240 -283
-1200 -9596 13024 -528 173 70
-1272 -9784 13184 -774 624 -110
-1588 -9812 13060 -1616 818 45
-1092 -9652 12836 -1850 144 -669
-1220 -9800 12772 -1283 -4 -611
-1160 -9900 12896 -1299 301 -301
-1248 -10120 12768 -2004 111 -614
-1064 -10268 12180 -1848 125 -759
-1088 -10616 12132 122 799 -438
-1108 -10496 12496 -667 727 -693
-1044 -11904 11456 -1808 1048 134
-660 -10696 12088 -443 49 -638
-864 -10128 13052 -577 319 -1473
-852 -10456 12044 -1773 635 -1194
-956 -10760 12200 -1507 1409 -421
-1472 -10772 11900 -2098 504 -658
-1064 -11324 12036 -1296 1658 -335
-620 -10556 11788 -609 502 -79
-912 -11028 11708 -1494 528 -659
-1556 -11724 11600 -1899 2028 -1080
-656 -11368 11016 -2972 1099 -1688
-1380 -11312 10952 -1234 2041 -619
-1024 -12192 10932 -1468 2238 -891
-1364 -11848 10920 -1309 2792 -499
-1448 -12116 11008 -2488 1788 -831
-1576 -12508 9956 -2425 1492 -574
-1720 -12776 10372 -2511 864 -94
-1660 -12992 9968 -2558 388 15
-1612 -12980 9860 -2393 263 -316
-1580 -13188 9352 -2420 168 -80
-1532 -13188 9256 -2199 621 -223
-1672 -13564 9232 -2938 -146 184
-1764 -13632 8796 -3111 192 -85
-1568 -13896 8512 -2632 -30 -227
-1740 -14204 8168 -1636 421 -207
-1436 -14040 8112 -1859 391 -201
-1444 -14396 7548 -788 46 37
-1548 -14340 8140 71 30 146
-1704 -14300 8164 -1168 938 -305
-1408 -14240 7624 -2066 823 -472
-1388 -14456 7280 -644 59 33
-1392 -14332 7532 -606 385 -42
-1604 -14484 7488 -1137 368 -86
-1540 -14420 7304 -1179 353 -161
-1364 -14504 7408 -1006 373 -42
-1440 -14500 6936 -2498 123 -62
-1472 -14844 6732 -1647 331 -91
-1452 -14756 6636 -755 221 -58
-1400 -14820 6964 -1005 251 -43
-1508 -14868 6364 -721 291 -8
-1420 -14960 6340 -1508 184 6
-1368 -14940 6580 -1245 249 -138
-1228 -15184 6024 -1060 334 -135
-1296 -15052 6228 -622 157 65
-1560 -15028 6248 -1209 278 -16
-1416 -15092 6072 -610 518 -2
-1532 -15008 6016 -1553 195 -49
-1372 -15272 5428 -1139 512 -107
-1468 -15348 5680 -689 543 -132
-1440 -15280 5788 -1391 317 -86
-1392 -15348 5480 -1391 167 -65
-1388 -15340 5356 -1160 310 -83
-1408 -15592 5392 -1110 204 -106
-1532 -15480 5092 -1001 517 -235
-1404 -15408 5140 -778 280 -185
-1344 -15500 4812 -1719 410 -336
-1244 -15556 4944 -807 319 -55
-1444 -15692 4576 -1474 136 -106
-1344 -15648 4584 -961 242 -88
-1288 -15740 4464 -841 155 70
-1232 -15796 4408 -638 158 -112
-1336 -15704 4420 -465 237 -41
-1256 -15864 4308 -233 276 44
-1168 -15680 4328 -126 220 -54
-1184 -15648 4388 -106 191 -31
-1384 -15800 4424 19 239 13
-1356 -15692 4244 -462 227 -56
-1264 -15840 4348 -251 217 -61
-1304 -15664 4364 51 268 -82
-1204 -15636 4392 -247 128 -29
-1336 -15864 4472 -32 218 4
-1208 -15820 4380 482 229 72
-1236 -15712 4404 2024 216 195
-1252 -15692 4224 5209 346 326
-1140 -14960 6352 6435 655 410
-1572 -15000 6716 2519 341 -211
-1248 -14728 6540 4485 386 -17
-1084 -14620 7436 5152 47 489
-1356 -14408 7668 4186 -198 187
-1224 -13960 8432 5525 159 460
-1676 -13584 8908 4028 -142 205
-1020 -13292 9384 4338 40 123
-1632 -12880 10000 2558 102 -29
-1328 -12928 9536 3301 607 -554
-1444 -12460 10588 4376 -6 -218
-1436 -11940 10612 3641 -161 -265
-1300 -11728 11124 3293 359 152
-1228 -11632 11492 1962 338 -183
-852 -11576 10944 4192 434 -245
-1288 -10632 12140 7577 531 -85
-1344 -9780 14080 5288 593 337
-952 -9768 12644 -254 262 281
-1388 -9836 12624 1140 301 384
-1332 -9152 12744 3725 509 -210
-1352 -8620 13384 5416 926 -162
-1444 -8224 14176 3918 1019 395
-1672 -7904 14220 1953 522 178
-1648 -7780 14356 1162 576 248
-1620 -7572 14208 552 353 -56
-1740 -7880 14068 2294 773 -447
-1456 -7208 14252 2694 771 -167
-1800 -6744 13788 4743 1547 5
-2172 -5964 15212 3687 832 468
-1652 -5772 14828 2781 423 208
-2096 -5812 14536 3266 766 397
-2084 -5020 15000 2481 863 18
-2224 -4616 15116 3518 304 404
-2236 -3840 15708 4285 166 -494
-2236 -3672 16180 1816 38 118
-2184 -3288 15548 1396 -974 -238
-1848 -3056 15636 2243 -633 -333
-1940 -3088 15676 2943 -183 -838
-1752 -2268 16080 3319 -850 -1386
-1960 -2356 15988 3309 732 -813
-1720 -1700 16400 3932 910 -785
-2428 -1156 15708 3558 1252 -121
-1932 -540 16256 3368 1022 -381
-2024 -284 16092 2854 -658 -924
-1772 480 15844 3594 -1917 -1330
-1688 448 14924 3790 -439 -1153
-1284 1180 16044 3189 -1187 -1221
-1588 1648 15860 1314 -2030 -842
-924 1616 15656 3660 440 -230
-856 2304 16200 1466 -1178 -662
-996 2380 15048 3394 904 -400
-1208 2808 15744 4130 432 -1604
-1668 3460 15980 7227 2151 -1099
-1700 4616 14488 3716 -725 -1180
-592 4060 16112 2090 -1244 -28
-940 5280 15000 3920 -1873 -725
-968 5444 14556 2460 -955 -465
-700 5408 14764 2487 924 -410
-860 6040 14656 2965 593 -4
-580 6112 14484 2640 423 -148
-916 6896 14580 3261 -424 303
-452 7288 13832 3211 -432 859
-664 7752 14152 3933 472 673
-412 8216 14092 3482 -3178 354
-1764 8880 14100 2603 -1374 -112
-160 8100 13836 -188 488 -1
-576 9060 14264 2217 -747 257
-724 8864 13008 4710 -216 -455
-200 9148 12460 1431 -703 -259
-28 9620 12968 1379 -1408 317
104 9812 12996 2802 -422 360
116 9848 12308 3724 -1156 -324
524 10144 12496 4221 -709 -330
612 10688 11420 3529 156 137
280 11172 11536 1723 -642 -174
244 11460 11248 2872 -923 -330
924 11684 11044 2704 -824 -349
564 11884 10704 1957 -2369 -727
396 12008 10560 3127 -405 -723
-2384 13340 9696 3733 3737 -240
116 12984 8792 3773 1411 245
1120 12668 10316 1753 -1904 -133
540 12816 9308 104 999 523
856 12908 9852 -120 97 48
644 12528 9400 2566 -695 42
988 13120 8848 3195 -623 -273
864 13288 8876 896 406 -208
908 13480 8996 1193 404 -511
512 13792 7964 1777 -105 -643
988 13400 8096 84 1536 -970
-76 13824 8148 1257 984 -923
432 13460 7584 2079 339 -978
492 14256 7672 3421 1027 -1311
-280 14104 7072 1994 1058 -772
-340 14452 7160 641 -479 -1086
-164 14312 7208 1242 -1953 -294
248 14012 6832 263 -601 -73
320 14520 7904 696 1782 87
-128 14300 7048 435 597 1280
-264 13496 6376 753 -2177 1093
292 14692 6584 -512 711 431
200 14352 6320 -1229 -1455 18
476 14216 6552 -1066 -1235 596
152 14668 7520 -1303 -1258 839
1156 13996 6652 -413 109 836
664 14260 6936 554 275 162
508 14796 7076 1056 -525 -145
612 13624 6820 4136 549 -1541
1272 15012 6340 -699 -583 475
488 14744 6648 -1184 804 284
448 14588 6692 2544 -202 -417
428 14936 5900 2899 -816 -802
1004 15068 5888 1262 51 -287
496 14976 5664 1002 -716 204
988 14500 5988 -290 -1256 335
692 14792 5624 1329 679 33
920 15340 5508 1808 -456 355
908 15012 5016 3155 -107 134
1008 15208 4916 2087 -843 659
1064 15288 4392 1872 -200 320
1192 15624 4240 2178 -171 -86
980 15236 3740 2445 -389 -6
1360 15532 3236 2013 211 394
1664 16212 3156 1525 -321 877
1020 15576 3096 1364 730 163
1484 15848 3528 -259 986 -111
1248 15924 3528 1527 -54 334
1504 15468 2668 2908 26 -57
1612 15956 2656 1624 1395 -421
1284 16056 2264 2101 -625 605
1336 15696 1700 3894 -1340 460
1552 15888 1040 2937 -851 695
1564 15832 872 1190 -348 771
1516 15992 848 -305 100 106
1556 16136 1048 379 -578 82
1968 15904 524 849 -336 367
1848 16084 468 -927 427 -27
1832 16164 624 226 333 -580
1636 15560 464 219 -147 -7
1636 15888 -40 -477 622 -514
1136 15908 356 1004 1130 -1976
1236 16180 532 1039 292 -707
984 15672 148 2345 543 -1131
1724 16576 40 -949 610 661
1144 15508 64 1160 697 -395
1448 16348 376 586 -2 543
1028 16440 -432 2546 41 48
1404 16080 -348 1287 224 425
984 16308 -396 2048 584 -1095
1364 16496 -876 430 -256 904
748 15732 -1260 1025 132 -33
1152 16052 -852 -227 240 -494
1672 16672 -820 -44 -24 -161
1292 15908 -1140 -419 229 126
1128 15960 -1052 -1007 142 -142
1444 16376 -852 -1626 563 -670
1552 16512 -852 -2474 820 -284
