-836 2116 15860 -215 209 1
-728 1980 15892 -204 210 34
-756 1952 15860 -199 227 14
-748 1976 15876 -217 207 33
-768 1976 15740 -226 195 11
-688 1956 16040 -232 215 16
-724 2012 15848 -220 211 14
-700 1952 15932 -208 200 0
-732 2004 15960 -217 205 21
-688 1916 15784 -212 246 7
-736 2072 15804 -211 188 15
-804 1992 15876 -211 174 5
-800 1980 15860 -200 208 13
-640 2048 15952 -216 232 22
-752 1936 15948 -220 224 3
-728 2092 15916 -218 204 14
-748 1980 15952 -221 203 21
-700 1944 16008 -196 233 6
-796 2076 16024 -219 204 15
-732 1920 15896 -201 189 12
-772 2092 15940 -199 211 7
-764 1952 15876 -230 213 29
-728 1976 15632 -205 201 17
-608 1976 15896 -201 197 -10
-676 1992 15884 -203 205 3
-848 2064 15848 -219 175 9
-684 1972 16000 -209 227 4
-764 1896 15920 -208 247 20
-800 2016 15844 -206 199 33
-672 1984 16136 -213 229 2
-756 2012 15904 -203 204 12
-712 1964 16040 -219 235 11
-688 2076 15884 -216 220 -3
-684 2076 15916 -219 232 -1
-732 1960 15836 -210 221 17
-764 1996 15896 -216 236 6
-756 1980 15848 -220 230 18
-800 2060 15868 -229 214 8
-692 2052 15752 -218 195 0
-680 2020 15772 -217 214 23
-764 2012 15932 -200 211 -1
-740 2040 15888 -210 221 3
-672 2072 15924 -215 216 9
-740 1984 15860 -205 195 13
-652 1936 15752 -203 218 13
-748 2008 15760 -200 214 5
-748 2084 15832 -210 203 1
-732 2000 15932 -209 181 8
-708 1916 16096 -221 211 6
-800 2016 15816 -221 226 6
-744 2020 15892 -219 207 20
-640 2064 15944 -204 226 3
-760 1972 15940 -208 191 -2
-692 2000 15880 -228 194 23
-656 1972 16048 -209 237 8
-704 2036 15820 -212 205 7
-728 2000 15984 -215 213 7
-772 1980 15988 -213 218 16
-788 2032 15924 -187 219 -1
-752 2092 15848 -212 211 -10
-860 2032 15832 -216 239 3
-760 2060 15852 -215 173 18
-800 2008 16068 -223 199 10
-700 1932 15840 -215 216 -8
-740 1996 15892 -219 199 30
-716 2000 15948 -203 210 10
-680 1908 15856 -218 190 2
-752 2008 15864 -214 203 17
-700 1956 15824 -221 200 19
-784 2056 15824 -216 198 20
-756 1956 15820 -228 231 23
-764 1992 15884 -187 213 2
-760 1880 15912 -216 200 0
-684 1960 15936 -207 197 -8
-688 1960 15960 -231 218 13
-752 2036 15920 -223 201 6
-716 2000 15864 -191 198 6
-840 1984 15992 -214 224 21
-796 1960 15796 -200 198 2
-772 1948 15852 -207 219 -1
-748 1984 16024 -217 200 8
-748 1964 15944 -226 213 -7
-744 2000 15800 -203 186 12
-700 1980 15784 -211 198 6
-724 2008 16004 -193 230 9
-688 1992 15868 -221 208 -1
-752 1940 15976 -221 222 11
-744 2008 15988 -206 211 16
-776 1940 16036 -206 202 -4
-680 2068 15844 -223 218 -2
-728 1944 15800 -221 203 20
-704 2036 15932 -207 180 18
-760 1972 15772 -240 194 5
-692 2012 15884 -213 218 10
-736 1996 15812 -215 204 5
-728 2044 15880 -212 207 24
-760 1984 15980 -208 190 23
-836 2012 15816 -216 192 20
-808 2048 15960 -218 195 6
-648 1992 15928 -225 187 -6
-728 1984 16000 -210 196 -7
-848 1956 15820 -209 195 12
-680 2020 15716 -212 211 22
-668 2024 15984 -197 202 18
-740 1980 15740 -211 195 -14
-740 1984 15916 -212 197 21
-780 2024 15788 -226 220 15
-776 1956 15900 -211 197 4
-752 1944 15864 -226 219 16
-680 1984 15820 -202 196 20
-648 1944 15824 -222 212 7
-716 2020 15980 -223 199 5
-660 1988 15816 -213 200 9
-740 2108 15980 -209 209 -7
-636 1984 15868 -224 218 12
-836 1964 15848 -213 204 2
-716 1960 15912 -225 198 19
-732 2060 16008 -210 226 7
-772 2048 15996 -206 220 29
-736 1924 16000 -210 197 -2
-856 1964 15804 -216 215 2
-768 2052 15824 -191 215 20
-732 1960 15852 -231 212 6
-716 1956 15792 -218 203 10
-708 1992 15924 -221 188 -7
-752 2012 15804 -210 194 6
-776 1876 15840 -216 220 29
-752 2008 15792 -215 218 6
-740 2028 15896 -212 207 3
-724 2024 15904 -204 220 14
-676 2044 15860 -203 204 7
-820 1972 16040 -216 202 -10
-752 1964 15848 -226 209 2
-772 2008 15948 -226 224 6
-692 1964 16004 -220 200 8
-732 2060 15872 -194 204 1
-644 2040 15768 -211 197 -25
-740 1976 15812 -209 221 -3
-704 1988 15836 -196 209 16
-808 1944 16036 -200 228 -9
-752 1908 15884 -205 217 6
-724 2048 15804 -214 220 13
-752 1952 15880 -217 203 19
-788 2020 15840 -179 215 9
-704 2004 15792 -221 205 8
-792 1972 16008 -210 203 22
-688 1932 15896 -212 184 5
-824 2036 15944 -226 225 21
-724 1972 15812 -212 199 -8
-780 2000 15900 -203 209 -2
-760 1952 15992 -215 203 15
-732 2000 15880 -230 230 -3
-692 2044 15980 -220 193 -2
-728 2044 16044 -210 187 -4
-756 2024 15780 -212 206 10
-644 2028 15872 -219 224 19
-840 1984 15776 -227 204 10
-752 2048 16056 -214 225 7
-720 1984 16020 -217 215 18
-744 2032 15844 -215 214 19
-792 1984 15920 -204 226 2
-728 1984 15900 -212 227 4
-796 1996 15916 -220 189 0
-716 1904 16092 -216 194 10
-768 1924 15932 -232 212 5
-732 2028 15712 -219 209 4
-688 1984 15952 -206 186 16
-780 2000 15896 -200 215 25
-780 1968 15812 -226 212 -10
-704 2068 15972 -222 233 21
-696 2108 15948 -210 196 3
-804 1956 15924 -219 213 20
-704 1948 15940 -215 215 17
-688 1988 15984 -193 216 1
-812 2036 15808 -229 174 7
-800 1932 15840 -215 172 28
-740 2076 15864 -219 201 7
-752 2056 15804 -206 213 5
-648 2052 15844 -210 221 4
-756 2012 15988 -193 216 2
-712 2032 15976 -225 215 18
-784 2016 15960 -192 219 13
-660 2052 15940 -211 224 15
-764 2008 15968 -193 215 3
-708 2024 15848 -204 209 18
-780 1980 15768 -211 224 5
-800 1916 15980 -220 209 9
-804 2060 15904 -206 206 29
-704 2044 15868 -200 192 16
-652 2016 15880 -208 223 2
-612 1932 15968 -207 218 16
-808 1964 15852 -230 190 13
-800 2076 15840 -203 203 10
-856 2092 15928 -213 216 -3
-772 1992 15876 -205 202 7
-768 1976 15804 -208 228 6
-768 1932 15764 -227 203 11
-744 1964 15980 -202 212 5
-848 1976 15816 -191 198 6
-788 1960 15876 -232 217 14
-812 2076 15824 -226 213 18
-768 2024 15800 -217 199 16
-760 1972 15812 -217 199 -3
-772 1964 15892 -217 208 10
-820 2068 15864 -203 209 0
-764 1992 15888 -210 202 15
-692 1984 15824 -218 198 0
-864 1980 16064 -197 219 -5
-744 2016 16044 -212 199 10
-732 2020 15816 -216 215 10
-796 1976 15748 -207 224 8
-664 2136 15968 -212 238 13
-700 2084 15792 -222 207 2
-784 2004 15964 -232 220 21
-756 1996 15900 -226 216 1
-800 1976 15988 -211 213 -6
-828 1964 15824 -207 205 24
-704 1900 15896 -210 218 21
-684 2024 15788 -216 227 14
-788 1992 15788 -205 185 19
-780 2020 15872 -217 199 25
-732 1968 15864 -204 221 -1
-668 1944 15936 -212 227 5
-752 1980 15920 -220 188 16
-804 2016 15844 -218 224 9
-724 1992 15968 -210 217 19
-772 2084 15884 -220 199 9
-836 2080 15776 -217 228 5
-604 2008 15912 -230 222 18
-756 2048 15992 -211 204 9
-788 1972 15948 -220 214 14
-784 1952 15916 -198 215 18
-648 1960 15700 -202 200 -15
-796 1972 15876 -204 208 23
-740 1996 15896 -215 195 7
-800 1960 15840 -203 201 25
-704 2032 15932 -231 206 7
-816 2020 15772 -222 182 22
-660 2044 15888 -204 205 2
-748 1932 15888 -214 201 -13
-736 2072 15856 -221 210 15
-744 2068 15920 -227 198 -2
-736 1928 15940 -213 216 15
-704 2048 15844 -195 209 -9
-756 1972 15912 -213 185 -20
-792 1996 16064 -232 198 25
-756 2096 15844 -216 215 12
-688 2008 15884 -205 204 12
-796 1916 15972 -217 235 21
-684 2048 15936 -203 187 -1
-632 2000 15844 -199 197 2
-712 1932 15876 -234 214 8
-796 1940 15872 -212 219 12
-744 1988 15924 -217 201 12
-792 1968 15912 -209 202 -3
-704 1924 15800 -195 209 11
-732 2028 15860 -208 195 22
-788 1984 15988 -217 216 9
-752 2012 15928 -207 224 7
-680 2100 15808 -215 197 -13
-788 1972 15924 -212 186 0
-660 2100 15816 -214 194 28
-656 2008 16000 -213 192 2
-684 1996 16012 -204 236 5
-844 1932 15908 -204 220 -5
-732 2004 15800 -195 226 -1
-632 1976 15732 -234 202 11
-740 1992 15992 -207 201 -1
-624 2032 15856 -213 188 32
-708 1952 15916 -206 196 2
-632 2032 15880 -208 223 -8
-680 1956 15900 -218 205 5
-840 1964 15984 -212 225 -19
-764 2004 15856 -212 204 -2
-784 1992 15872 -227 216 8
-768 1964 15824 -205 215 19
-728 1924 15884 -217 207 19
-824 2008 15792 -222 197 2
-696 2028 15804 -201 237 20
-760 2060 15920 -193 186 16
-812 1996 15928 -218 212 4
-744 1984 15840 -208 197 12
-748 2012 15936 -213 204 11
-640 2084 15940 -221 211 15
-676 2012 15964 -229 224 5
-652 1964 15852 -233 189 14
-624 1912 16052 -204 217 32
-736 1928 15800 -227 210 7
-828 1996 15912 -205 183 -10
-760 1948 15808 -217 186 39
-816 1932 15856 -182 202 -1
-656 1868 16032 -216 214 5
-712 1936 15948 -209 210 5
-708 1972 15828 -187 212 -11
-752 1980 16088 -220 210 3
-672 2000 15900 -212 190 22
-776 2000 15876 -212 186 0
-720 2028 15852 -219 219 8
-716 2036 16080 -219 198 -8
-720 2004 15792 -222 223 25
-604 1964 15876 -226 229 19
-716 1956 15768 -228 212 13
-788 2016 15924 -224 206 -2
-688 2052 15792 -217 196 14
-800 2044 15936 -200 194 9
-716 1960 15896 -221 215 15
-716 1944 15864 -232 201 0
-732 1988 15936 -218 196 16
-800 2016 15912 -213 212 -9
-760 2004 15840 -222 207 16
-708 1940 15772 -215 220 7
-692 1960 15928 -211 226 6
-860 1996 15956 -211 222 -8
-756 2060 15876 -201 205 14
-704 1996 15896 -234 214 -8
-756 1996 15840 -209 206 12
-816 2012 15772 -219 195 17
-796 1924 16020 -205 197 2
-720 1972 15896 -223 225 14
-728 1960 15888 -195 192 5
-788 1988 15756 -224 206 19
-768 2032 15748 -203 214 -8
-688 1928 15880 -209 220 14
-736 2068 15780 -204 206 16
-712 2020 15824 -219 196 5
-780 2012 15840 -237 213 12
-796 1928 15736 -220 181 11
-616 1988 15948 -198 210 12
-788 1948 15896 -194 208 8
-732 2012 15960 -210 189 19
-696 2040 15932 -201 223 -1
-780 2024 15968 -204 200 20
-780 1952 15880 -229 217 4
-756 2000 15764 -219 224 -23
-724 2008 15752 -205 226 11
-656 2032 15844 -204 201 6
-756 1992 15768 -217 211 -2
-716 1976 15840 -220 230 14
-720 2016 15704 -224 220 5
-764 1956 15868 -215 198 2
-648 1964 15860 -222 203 5
-780 1920 15952 -209 209 1
-740 1964 15764 -232 223 9
-724 1944 15920 -213 221 20
-784 2012 15828 -214 209 10
-736 1904 15716 -217 224 24
-692 1872 15956 -201 204 19
-760 1908 15956 -221 226 2
-804 1972 15944 -212 211 19
-792 2024 15892 -202 192 24
-760 1928 15924 -224 208 -1
-680 1944 15812 -211 186 -3
-736 2032 15880 -210 216 24
-784 1936 15824 -208 198 15
-740 1924 15900 -198 223 -9
-784 1972 15892 -210 218 16
-748 2040 15852 -207 204 -2
-752 2040 15888 -209 203 23
-628 2016 15816 -208 204 7
-712 1984 15780 -221 222 -1
-668 1972 16024 -213 221 20
-680 1948 15824 -212 213 10
-616 2056 15756 -220 185 8
-760 2040 15984 -217 222 0
-684 1964 15868 -209 235 2
-732 2104 15856 -227 199 7
-636 2136 15904 -218 202 -2
-876 1980 15840 -204 203 6
-744 1992 15892 -221 216 31
-804 2040 15872 -212 202 3
